,tdate,close_0,symbol_0,close_1,symbol_1,close_2,symbol_2,close_3,symbol_3,close_4,symbol_4,close_5,symbol_5
713,2002/9/30,49.3,1,82.0,1,10.55,2,1.58,2.0,45.1,1,13.7,1
714,2002/10/1,49.3,2,82.0,2,10.55,2,1.58,2.0,45.1,2,13.7,2
715,2002/10/2,48.8,1,82.0,2,10.75,0,1.55,1.0,44.4,1,13.3,1
716,2002/10/3,46.8,1,81.75,2,10.85,2,1.55,2.0,42.8,1,13.05,1
717,2002/10/4,46.8,2,82.0,2,11.2,0,1.56,2.0,42.7,2,13.2,0
718,2002/10/7,46.3,1,81.75,2,11.1,2,1.53,1.0,42.1,1,12.95,1
719,2002/10/8,46.2,2,82.75,0,11.0,2,1.55,0.0,42.5,2,12.95,2
720,2002/10/9,46.9,0,84.25,0,11.1,2,1.56,2.0,42.9,2,13.15,0
721,2002/10/10,45.4,1,83.5,2,10.9,1,1.53,1.0,41.4,1,13.1,2
722,2002/10/11,46.1,0,84.75,0,11.25,0,1.55,0.0,41.9,0,12.95,1
723,2002/10/14,46.1,2,84.75,2,11.25,2,1.55,2.0,41.9,2,12.95,2
724,2002/10/15,49.4,0,85.5,2,11.45,0,1.53,1.0,44.9,0,13.5,0
725,2002/10/16,49.4,2,85.25,2,11.3,1,1.56,0.0,45.4,0,13.95,0
726,2002/10/17,50.75,0,85.75,2,11.4,2,1.55,2.0,47.0,0,13.95,2
727,2002/10/18,52.0,0,84.5,1,11.75,0,1.53,1.0,47.9,0,14.25,0
728,2002/10/21,51.25,1,85.75,0,11.45,1,1.51,1.0,47.3,1,13.5,1
729,2002/10/22,51.75,2,85.0,2,11.65,0,1.48,1.0,47.6,2,14.0,0
730,2002/10/23,53.25,0,85.75,2,11.6,2,1.49,2.0,49.1,0,14.1,2
731,2002/10/24,53.75,2,84.5,1,11.8,0,1.48,2.0,49.8,0,13.8,1
732,2002/10/25,53.75,2,84.75,2,11.8,2,1.48,2.0,50.5,0,13.65,1
733,2002/10/28,55.25,0,84.75,2,11.8,2,1.5,0.0,51.75,0,13.75,2
734,2002/10/29,53.25,1,84.5,2,11.35,1,1.45,1.0,49.5,1,13.55,1
735,2002/10/30,52.0,1,85.0,2,11.25,2,1.48,0.0,48.6,1,13.5,2
736,2002/10/31,51.75,2,84.25,2,10.95,1,1.46,1.0,48.0,1,13.6,2
737,2002/11/1,51.75,2,83.75,2,10.85,2,1.44,1.0,48.3,2,13.55,2
738,2002/11/4,54.5,0,85.75,0,11.5,0,1.47,0.0,50.5,0,13.75,0
739,2002/11/5,53.5,1,86.5,2,11.5,2,1.46,2.0,50.0,2,13.45,1
740,2002/11/6,53.25,2,86.75,2,11.7,0,1.46,2.0,50.5,0,13.65,0
741,2002/11/7,54.0,0,85.75,1,11.75,2,1.49,0.0,51.25,0,13.55,2
742,2002/11/8,53.75,2,85.5,2,11.6,1,1.5,2.0,50.5,1,13.6,2
743,2002/11/11,52.5,1,84.75,2,11.3,1,1.51,2.0,49.1,1,13.55,2
744,2002/11/12,51.75,1,85.5,2,11.1,1,1.51,2.0,49.3,2,13.55,2
745,2002/11/13,52.5,0,85.5,2,10.95,1,1.51,2.0,49.2,2,13.55,2
746,2002/11/14,54.0,0,86.0,2,11.0,2,1.48,1.0,50.25,0,13.7,0
747,2002/11/15,55.5,0,85.25,2,11.4,0,1.48,2.0,52.0,0,13.85,0
748,2002/11/18,55.25,2,85.5,2,11.25,1,1.47,2.0,51.0,1,13.6,1
749,2002/11/19,55.5,2,86.0,2,11.3,2,1.47,2.0,51.75,0,13.85,0
750,2002/11/20,55.75,2,86.25,2,11.2,2,1.47,2.0,52.25,2,13.7,1
751,2002/11/21,56.0,2,86.25,2,11.25,2,1.47,2.0,52.75,2,13.6,2
752,2002/11/22,56.75,0,86.5,2,11.25,2,1.48,2.0,53.5,0,13.8,0
753,2002/11/25,57.0,2,86.5,2,11.25,2,1.48,2.0,54.0,2,13.75,2
754,2002/11/26,56.5,2,86.0,2,11.45,0,1.49,2.0,53.25,1,13.8,2
755,2002/11/27,55.5,1,85.75,2,11.25,1,1.48,2.0,53.0,2,13.8,2
756,2002/11/28,57.75,0,86.0,2,11.55,0,1.49,2.0,54.5,0,13.75,2
757,2002/11/29,57.25,2,84.75,1,11.35,1,1.49,2.0,54.75,2,13.6,1
758,2002/12/2,57.25,2,84.75,2,11.35,2,1.49,2.0,54.75,2,13.6,2
759,2002/12/3,57.5,2,86.25,0,11.75,0,1.54,0.0,55.25,2,13.8,0
760,2002/12/4,56.0,1,85.25,1,11.75,2,1.51,1.0,52.75,1,13.75,2
761,2002/12/5,56.0,2,85.25,2,11.75,2,1.54,0.0,52.0,1,13.65,2
762,2002/12/6,55.75,2,85.25,2,11.75,2,1.55,2.0,51.5,2,13.6,2
763,2002/12/9,54.75,1,85.0,2,11.3,1,1.53,1.0,51.25,2,13.7,2
764,2002/12/10,54.25,2,84.5,2,11.25,2,1.53,2.0,51.25,2,13.75,2
765,2002/12/11,53.75,2,84.75,2,11.2,2,1.52,2.0,51.5,2,13.75,2
766,2002/12/12,53.5,2,85.0,2,11.3,2,1.54,0.0,51.5,2,13.75,2
767,2002/12/13,52.75,1,84.25,2,11.35,2,1.56,0.0,51.25,2,13.75,2
768,2002/12/16,53.0,2,84.25,2,11.25,2,1.56,2.0,51.25,2,13.7,2
769,2002/12/17,53.5,2,84.75,2,11.2,2,1.57,2.0,51.75,2,13.6,2
770,2002/12/18,51.75,1,84.0,2,10.95,1,1.56,2.0,50.0,1,13.4,1
771,2002/12/19,52.25,2,84.5,2,10.9,2,1.56,2.0,50.0,2,13.2,1
772,2002/12/20,52.25,2,84.5,2,10.9,2,1.56,2.0,50.75,0,13.3,2
773,2002/12/23,52.25,2,84.25,2,10.85,2,1.55,2.0,50.5,2,13.3,2
774,2002/12/24,52.0,2,84.0,2,11.05,0,1.56,2.0,50.25,2,13.25,2
775,2002/12/25,52.0,2,84.0,2,11.05,2,1.56,2.0,50.25,2,13.25,2
776,2002/12/26,52.0,2,84.0,2,11.05,2,1.56,2.0,50.25,2,13.25,2
777,2002/12/27,50.5,1,83.75,2,10.85,1,1.57,2.0,49.5,1,13.15,2
778,2002/12/30,49.8,1,82.75,1,10.6,1,1.56,2.0,48.2,1,13.05,2
779,2002/12/31,50.75,0,83.0,2,10.65,2,1.55,2.0,48.8,0,13.35,0
780,2003/1/1,50.75,2,83.0,2,10.65,2,1.55,2.0,48.8,2,13.35,2
781,2003/1/2,50.5,2,83.25,2,10.7,2,1.55,2.0,48.9,2,13.15,1
782,2003/1/3,52.5,0,84.25,0,10.75,2,1.54,2.0,50.75,0,13.55,0
783,2003/1/6,52.75,2,84.75,2,10.7,2,1.56,0.0,51.0,2,13.65,2
784,2003/1/7,52.5,2,84.25,2,10.55,1,1.55,2.0,50.5,2,13.6,2
785,2003/1/8,52.75,2,85.0,2,10.75,0,1.56,2.0,50.75,2,13.75,0
786,2003/1/9,52.75,2,85.0,2,11.1,0,1.56,2.0,50.75,2,13.6,1
787,2003/1/10,53.0,2,85.5,2,11.35,0,1.58,0.0,51.25,2,13.8,0
788,2003/1/13,53.5,2,86.0,2,11.45,2,1.59,2.0,52.25,0,13.85,2
789,2003/1/14,53.5,2,85.5,2,11.95,0,1.6,2.0,52.0,2,13.75,2
790,2003/1/15,54.0,2,86.0,2,11.75,1,1.59,2.0,52.75,0,14.35,0
791,2003/1/16,52.5,1,85.5,2,11.6,1,1.62,0.0,51.75,1,14.25,2
792,2003/1/17,51.25,1,84.5,1,11.35,1,1.61,2.0,50.5,1,14.2,2
793,2003/1/20,50.5,1,84.25,2,11.3,2,1.59,1.0,49.8,1,14.1,2
794,2003/1/21,50.75,2,84.25,2,11.5,0,1.59,2.0,50.25,2,14.05,2
795,2003/1/22,51.5,0,84.0,2,11.7,0,1.59,2.0,50.25,2,14.0,2
796,2003/1/23,52.0,2,84.25,2,11.75,2,1.6,2.0,50.5,2,14.05,2
797,2003/1/24,51.5,2,84.0,2,11.65,2,1.62,0.0,49.9,1,14.05,2
798,2003/1/27,50.5,1,83.25,2,11.6,2,1.6,1.0,48.8,1,13.7,1
799,2003/1/28,51.0,2,83.25,2,11.75,0,1.62,0.0,49.3,0,14.1,0
800,2003/1/29,50.5,2,83.0,2,11.6,1,1.64,0.0,48.9,2,14.25,0
801,2003/1/30,51.0,2,83.0,2,11.65,2,1.65,2.0,49.0,2,14.35,2
802,2003/1/31,51.0,2,83.0,2,11.65,2,1.65,2.0,49.0,2,14.35,2
803,2003/2/3,51.0,2,83.0,2,11.65,2,1.65,2.0,49.0,2,14.35,2
804,2003/2/4,50.25,1,83.25,2,11.4,1,1.65,2.0,48.6,2,14.95,0
805,2003/2/5,49.3,1,82.5,2,11.2,1,1.67,0.0,47.3,1,14.7,1
806,2003/2/6,48.8,1,82.25,2,11.1,2,1.7,0.0,47.0,2,14.7,2
807,2003/2/7,47.9,1,83.75,0,11.15,2,1.69,2.0,47.0,2,14.65,2
808,2003/2/10,48.8,0,84.0,2,11.4,0,1.65,1.0,47.9,0,14.7,2
809,2003/2/11,48.8,2,82.5,1,11.45,2,1.63,1.0,48.0,2,14.0,1
810,2003/2/12,50.25,0,82.75,2,11.85,0,1.67,0.0,49.3,0,14.6,0
811,2003/2/13,49.0,1,82.25,2,11.35,1,1.66,2.0,47.8,1,14.2,1
812,2003/2/14,48.8,2,82.5,2,11.2,1,1.65,2.0,48.0,2,14.1,2
813,2003/2/17,50.5,0,83.25,2,11.65,0,1.62,1.0,49.6,0,14.5,0
814,2003/2/18,51.0,2,83.75,2,11.7,2,1.63,2.0,50.0,2,14.2,1
815,2003/2/19,51.75,0,84.0,2,11.85,0,1.62,2.0,49.9,2,14.5,0
816,2003/2/20,51.0,1,84.25,2,11.35,1,1.63,2.0,48.6,1,14.25,1
817,2003/2/21,50.0,1,83.75,2,11.25,2,1.62,2.0,47.9,1,14.3,2
818,2003/2/24,49.7,2,83.75,2,11.25,2,1.62,2.0,47.3,1,14.4,2
819,2003/2/25,48.4,1,83.75,2,11.15,2,1.64,0.0,46.5,1,13.85,1
820,2003/2/26,48.4,2,83.5,2,11.1,2,1.63,2.0,46.3,2,14.0,0
821,2003/2/27,49.1,0,83.75,2,10.95,1,1.62,2.0,46.8,0,14.4,0
822,2003/2/28,49.0,2,85.25,0,10.9,2,1.63,2.0,46.8,2,14.55,0
823,2003/3/3,49.8,0,86.0,2,11.5,0,1.65,0.0,47.5,0,14.65,2
824,2003/3/4,48.8,1,84.75,1,11.6,2,1.64,2.0,46.4,1,14.75,2
825,2003/3/5,48.5,2,85.0,2,11.65,2,1.64,2.0,46.1,2,14.65,2
826,2003/3/6,47.5,1,84.25,2,11.2,1,1.59,1.0,45.3,1,14.45,1
827,2003/3/7,46.7,1,84.0,2,11.1,2,1.61,0.0,44.6,1,14.35,2
828,2003/3/10,45.0,1,83.5,2,11.15,2,1.62,2.0,42.9,1,14.45,2
829,2003/3/11,44.2,1,84.0,2,11.1,2,1.61,2.0,42.7,2,14.45,2
830,2003/3/12,44.4,2,84.25,2,11.0,2,1.62,2.0,42.8,2,14.35,2
831,2003/3/13,43.7,1,83.75,2,11.05,2,1.62,2.0,42.3,1,14.05,1
832,2003/3/14,44.7,0,85.0,0,11.3,0,1.63,2.0,43.8,0,14.2,0
833,2003/3/17,43.8,1,81.75,1,10.9,1,1.62,2.0,42.9,1,14.0,1
834,2003/3/18,44.9,0,81.75,2,11.2,0,1.62,2.0,43.9,0,14.25,0
835,2003/3/19,47.6,0,82.5,2,11.35,0,1.62,2.0,46.3,0,15.0,0
836,2003/3/20,47.9,2,82.5,2,11.45,2,1.62,2.0,46.8,0,15.05,2
837,2003/3/21,47.1,1,82.25,2,11.65,0,1.63,2.0,46.4,2,14.95,2
838,2003/3/24,46.1,1,82.0,2,11.4,1,1.63,2.0,45.1,1,14.9,2
839,2003/3/25,45.9,2,81.5,2,11.15,1,1.64,2.0,44.7,2,14.8,2
840,2003/3/26,45.7,2,81.5,2,11.0,1,1.65,2.0,44.9,2,14.85,2
841,2003/3/27,44.7,1,80.25,1,10.5,1,1.64,2.0,43.9,1,14.7,1
842,2003/3/28,44.7,2,80.75,2,10.25,1,1.68,0.0,43.9,2,14.9,0
843,2003/3/31,43.1,1,79.5,1,9.55,1,1.64,1.0,42.4,1,14.3,1
844,2003/4/1,43.4,2,79.0,2,9.65,0,1.65,2.0,43.1,0,13.9,1
845,2003/4/2,43.7,2,79.25,2,9.9,0,1.67,0.0,43.7,0,14.05,0
846,2003/4/3,42.8,1,78.75,2,9.85,2,1.65,1.0,42.8,1,13.9,1
847,2003/4/4,44.1,0,79.75,0,9.95,0,1.67,0.0,44.1,0,14.35,0
848,2003/4/7,45.1,0,80.5,2,9.95,2,1.67,2.0,45.2,0,14.55,0
849,2003/4/8,44.4,1,80.0,2,9.6,1,1.67,2.0,44.1,1,14.2,1
850,2003/4/9,42.6,1,79.0,1,9.2,1,1.66,2.0,42.8,1,13.85,1
851,2003/4/10,42.2,2,78.25,2,8.95,1,1.65,2.0,42.9,2,13.7,1
852,2003/4/11,42.1,2,78.0,2,9.0,2,1.65,2.0,43.1,2,13.6,2
853,2003/4/14,41.1,1,75.75,1,8.4,1,1.66,2.0,42.2,1,13.55,2
854,2003/4/15,41.9,0,76.5,2,8.65,0,1.66,2.0,43.4,0,13.5,2
855,2003/4/16,42.0,2,77.0,2,8.8,0,1.67,2.0,43.1,2,13.65,0
856,2003/4/17,41.3,1,76.5,2,8.8,2,1.67,2.0,42.6,1,13.55,2
857,2003/4/18,41.3,2,76.5,2,8.8,2,1.67,2.0,42.6,2,13.55,2
858,2003/4/21,41.3,2,76.5,2,8.8,2,1.67,2.0,42.6,2,13.55,2
859,2003/4/22,41.4,2,76.5,2,9.0,0,1.68,2.0,42.7,2,13.7,0
860,2003/4/23,40.7,1,76.25,2,8.85,1,1.67,2.0,42.1,1,13.7,2
861,2003/4/24,40.5,2,76.0,2,8.45,1,1.62,1.0,41.8,2,13.7,2
862,2003/4/25,41.1,0,75.5,2,8.45,2,1.65,0.0,41.7,2,13.8,2
863,2003/4/28,41.5,2,76.25,2,8.75,0,1.7,0.0,42.1,2,13.95,0
864,2003/4/29,43.3,0,78.5,0,9.3,0,1.77,0.0,43.8,0,14.55,0
865,2003/4/30,43.1,2,77.25,1,9.4,0,1.78,2.0,43.4,2,14.4,1
866,2003/5/1,43.1,2,77.25,2,9.4,2,1.78,2.0,43.4,2,14.4,2
867,2003/5/2,43.6,0,78.0,2,9.65,0,1.82,0.0,44.2,0,14.9,0
868,2003/5/5,44.3,0,78.75,2,9.85,0,1.82,2.0,45.0,0,14.75,1
869,2003/5/6,44.0,2,79.0,2,9.85,2,1.79,1.0,44.7,2,14.95,0
870,2003/5/7,43.6,2,78.5,2,9.3,1,1.82,0.0,44.8,2,14.85,2
871,2003/5/8,43.6,2,78.5,2,9.3,2,1.82,2.0,44.8,2,14.85,2
872,2003/5/9,44.4,0,80.0,0,9.6,0,1.79,1.0,45.9,0,15.0,0
873,2003/5/12,45.8,0,80.75,2,9.7,0,1.81,0.0,47.4,0,14.75,1
874,2003/5/13,44.9,1,80.5,2,9.65,2,1.81,2.0,47.1,2,14.55,1
875,2003/5/14,45.2,2,80.75,2,9.35,1,1.79,1.0,46.0,1,14.55,2
876,2003/5/15,45.6,2,80.5,2,8.95,1,1.8,2.0,46.2,2,14.8,0
877,2003/5/16,45.3,2,80.5,2,8.95,2,1.79,2.0,45.8,2,14.65,1
878,2003/5/19,44.8,1,81.0,2,9.15,0,1.8,2.0,45.5,2,14.55,2
879,2003/5/20,44.3,1,80.25,2,9.35,0,1.8,2.0,45.2,2,14.5,2
880,2003/5/21,44.5,2,80.75,2,9.4,2,1.82,0.0,45.3,2,14.55,2
881,2003/5/22,45.5,0,81.25,2,9.35,2,1.92,0.0,45.8,0,14.5,2
882,2003/5/23,46.8,0,82.0,2,9.5,0,1.91,2.0,47.3,0,14.8,0
883,2003/5/26,48.5,0,83.0,0,9.9,0,2.03,0.0,48.4,0,14.95,0
884,2003/5/27,47.6,1,83.0,2,9.9,2,1.97,1.0,47.5,1,14.8,1
885,2003/5/28,48.0,2,83.0,2,9.8,1,1.97,2.0,47.6,2,14.9,2
886,2003/5/29,48.0,2,83.25,2,9.75,2,1.95,1.0,47.4,2,14.9,2
887,2003/5/30,47.5,1,83.0,2,9.85,0,1.95,2.0,47.5,2,14.7,1
888,2003/6/2,48.5,0,83.5,2,10.0,0,2.0,0.0,48.4,0,14.8,2
889,2003/6/3,49.0,0,83.25,2,9.95,2,2.0,2.0,48.6,2,14.8,2
890,2003/6/4,49.0,2,83.25,2,9.95,2,2.0,2.0,48.6,2,14.8,2
891,2003/6/5,48.9,2,83.25,2,10.35,0,2.03,0.0,48.3,2,14.9,2
892,2003/6/6,49.7,0,83.25,2,10.5,0,2.03,2.0,48.8,0,15.0,2
893,2003/6/9,49.5,2,83.75,2,10.45,2,2.12,0.0,48.7,2,15.3,0
894,2003/6/10,49.6,2,83.75,2,10.45,2,2.08,1.0,48.6,2,15.45,2
895,2003/6/11,49.5,2,84.0,2,10.45,2,2.08,2.0,48.6,2,15.6,2
896,2003/6/12,50.0,0,84.25,2,10.6,0,2.15,0.0,48.6,2,15.5,2
897,2003/6/13,50.0,2,85.0,2,10.85,0,2.15,2.0,48.6,2,15.55,2
898,2003/6/16,50.25,2,84.5,2,10.85,2,2.1,1.0,48.7,2,15.3,1
899,2003/6/17,50.5,2,85.25,2,10.9,2,2.15,0.0,49.0,2,15.55,0
900,2003/6/18,49.9,1,84.75,2,10.75,1,2.15,2.0,48.6,2,15.6,2
901,2003/6/19,49.7,2,85.0,2,10.75,2,2.15,2.0,48.7,2,15.55,2
902,2003/6/20,49.1,1,84.75,2,10.7,2,2.22,0.0,48.7,2,15.55,2
903,2003/6/23,47.9,1,83.5,1,10.35,1,2.22,2.0,48.3,2,15.3,1
904,2003/6/24,47.2,1,83.0,2,10.2,1,2.22,2.0,47.1,1,15.2,2
905,2003/6/25,47.0,2,83.0,2,10.3,2,2.3,0.0,47.2,2,14.95,1
906,2003/6/26,47.8,0,82.75,2,10.25,2,2.38,0.0,47.2,2,15.25,0
907,2003/6/27,47.6,2,82.75,2,10.45,0,2.35,1.0,47.4,2,15.65,0
908,2003/6/30,46.8,1,82.25,2,10.5,2,2.35,2.0,47.5,2,15.25,1
909,2003/7/1,46.8,2,82.25,2,10.5,2,2.35,2.0,47.5,2,15.25,2
910,2003/7/2,46.7,2,82.75,2,10.45,2,2.2,1.0,47.6,2,15.6,0
911,2003/7/3,46.7,2,82.5,2,10.6,0,2.17,1.0,47.9,2,15.8,0
912,2003/7/4,46.9,2,82.5,2,10.5,2,2.15,2.0,47.9,2,15.6,1
913,2003/7/7,47.8,0,84.0,0,10.7,0,2.25,0.0,48.8,0,16.05,0
914,2003/7/8,48.8,0,83.75,2,10.85,0,2.22,1.0,49.6,0,15.95,2
915,2003/7/9,49.3,0,84.0,2,10.9,2,2.28,0.0,49.8,2,16.15,0
916,2003/7/10,49.2,2,83.75,2,10.9,2,2.25,1.0,49.9,2,15.85,1
917,2003/7/11,48.9,2,83.25,2,10.75,1,2.22,1.0,48.9,1,15.7,2
918,2003/7/14,50.25,0,83.75,2,10.9,0,2.28,0.0,50.5,0,16.2,0
919,2003/7/15,50.25,2,83.75,2,10.75,1,2.25,1.0,51.5,0,16.3,2
920,2003/7/16,51.0,0,83.75,2,10.75,2,2.3,0.0,52.5,0,16.25,2
921,2003/7/17,50.0,1,83.25,2,10.9,0,2.2,1.0,51.75,1,16.1,2
922,2003/7/18,51.25,0,83.75,2,10.95,2,2.22,2.0,52.0,2,16.0,2
923,2003/7/21,51.0,2,83.75,2,11.2,0,2.25,0.0,51.25,1,16.0,2
924,2003/7/22,50.25,1,83.25,2,11.15,2,2.22,1.0,50.25,1,16.0,2
925,2003/7/23,49.7,1,83.5,2,11.0,1,2.15,1.0,50.0,2,16.0,2
926,2003/7/24,50.0,2,83.5,2,11.05,2,2.2,0.0,50.0,2,16.1,2
927,2003/7/25,50.0,2,83.75,2,11.0,2,2.17,1.0,50.25,2,16.25,2
928,2003/7/28,51.0,0,84.25,2,11.2,0,2.2,0.0,51.25,0,16.55,0
929,2003/7/29,51.0,2,84.25,2,11.05,1,2.33,0.0,51.5,2,16.35,1
930,2003/7/30,50.5,2,83.75,2,10.95,2,2.3,1.0,51.0,2,16.3,2
931,2003/7/31,51.25,0,84.0,2,10.95,2,2.33,0.0,51.0,2,16.35,2
932,2003/8/1,52.25,0,84.25,2,11.1,0,2.4,0.0,51.75,0,16.25,2
933,2003/8/4,52.25,2,83.5,2,10.95,1,2.42,2.0,51.25,2,16.1,2
934,2003/8/5,51.5,1,84.75,0,11.0,2,2.38,1.0,51.25,2,16.3,0
935,2003/8/6,49.8,1,84.25,2,10.9,2,2.3,1.0,49.8,1,16.1,1
936,2003/8/7,49.6,2,84.75,2,11.3,0,2.28,2.0,49.3,1,16.1,2
937,2003/8/8,49.8,2,84.5,2,11.6,0,2.25,1.0,49.4,2,16.1,2
938,2003/8/11,50.25,2,85.0,2,11.6,2,2.3,0.0,50.25,0,16.1,2
939,2003/8/12,51.25,0,85.75,2,12.45,0,2.35,0.0,50.75,2,16.4,0
940,2003/8/13,52.0,0,86.5,2,12.8,0,2.38,0.0,51.25,2,16.45,2
941,2003/8/14,53.0,0,87.0,2,12.4,1,2.35,1.0,51.25,2,16.5,2
942,2003/8/15,53.0,2,87.5,2,12.2,1,2.3,1.0,52.0,0,16.45,2
943,2003/8/18,53.75,0,87.5,2,12.4,0,2.35,0.0,53.5,0,17.1,0
944,2003/8/19,54.25,2,87.5,2,12.6,0,2.35,2.0,53.5,2,17.85,0
945,2003/8/20,54.75,2,88.0,2,12.85,0,2.4,0.0,54.25,0,18.25,0
946,2003/8/21,56.5,0,88.5,2,12.9,2,2.47,0.0,55.0,0,18.4,2
947,2003/8/22,58.75,0,86.25,1,12.6,1,2.6,0.0,56.25,0,17.75,1
948,2003/8/25,60.25,0,85.75,2,12.75,0,2.5,1.0,57.25,0,17.7,2
949,2003/8/26,59.75,2,85.75,2,12.85,2,2.47,1.0,57.0,2,17.75,2
950,2003/8/27,59.75,2,85.5,2,12.55,1,2.47,2.0,56.5,2,17.85,2
951,2003/8/28,59.5,2,85.75,2,12.8,0,2.6,0.0,57.0,2,18.2,0
952,2003/8/29,60.5,0,86.25,2,13.35,0,2.72,0.0,57.5,2,18.4,0
953,2003/9/1,61.5,0,87.0,2,13.5,0,2.8,0.0,57.75,2,18.75,0
954,2003/9/2,62.25,0,87.25,2,13.5,2,2.78,2.0,58.0,2,19.2,0
955,2003/9/3,63.5,0,88.0,2,13.55,2,2.72,1.0,59.25,0,19.7,0
956,2003/9/4,63.5,2,87.75,2,13.5,2,2.75,0.0,59.75,2,19.55,2
957,2003/9/5,63.0,2,88.0,2,13.35,1,2.78,0.0,59.25,2,19.2,1
958,2003/9/8,63.0,2,88.0,2,13.6,0,2.78,2.0,59.0,2,18.7,1
959,2003/9/9,62.5,2,87.5,2,13.1,1,2.6,1.0,58.0,1,18.6,2
960,2003/9/10,59.5,1,87.0,2,12.45,1,2.53,1.0,56.25,1,18.3,1
961,2003/9/11,60.0,2,87.25,2,12.85,0,2.58,0.0,56.75,2,19.3,0
962,2003/9/12,60.0,2,87.25,2,12.85,2,2.58,2.0,56.75,2,19.3,2
963,2003/9/15,61.75,0,88.25,0,12.75,2,2.65,0.0,57.25,2,18.95,1
964,2003/9/16,62.0,2,87.75,2,12.7,2,2.62,1.0,57.75,2,18.85,2
965,2003/9/17,63.0,0,88.5,2,12.5,1,2.55,1.0,58.75,0,19.0,2
966,2003/9/18,62.25,1,89.0,2,12.4,2,2.45,1.0,57.25,1,18.9,2
967,2003/9/19,59.75,1,90.0,0,12.05,1,2.42,1.0,56.25,1,18.4,1
968,2003/9/22,59.0,1,91.0,0,12.2,0,2.4,2.0,55.75,2,18.6,0
969,2003/9/23,60.25,0,92.0,0,12.3,2,2.5,0.0,56.75,0,19.1,0
970,2003/9/24,64.25,0,95.0,0,12.55,0,2.55,0.0,58.5,0,19.4,0
971,2003/9/25,61.25,1,94.0,1,12.4,1,2.58,0.0,58.25,2,20.25,0
972,2003/9/26,61.75,2,94.0,2,12.7,0,2.58,2.0,57.75,2,20.0,1
973,2003/9/29,61.0,1,93.75,2,12.75,2,2.55,1.0,56.25,1,19.6,1
974,2003/9/30,61.25,2,95.0,0,13.1,0,2.62,0.0,56.5,2,19.9,0
975,2003/10/1,61.25,2,95.0,2,13.1,2,2.62,2.0,56.5,2,19.9,2
976,2003/10/2,65.0,0,97.0,0,13.4,0,2.6,2.0,57.75,0,20.65,0
977,2003/10/3,65.25,2,97.25,2,13.25,1,2.62,2.0,58.75,0,21.0,0
978,2003/10/6,66.5,0,98.0,2,13.3,2,2.58,1.0,59.25,2,21.7,0
979,2003/10/7,65.0,1,97.75,2,13.1,1,2.65,0.0,59.0,2,21.45,1
980,2003/10/8,63.25,1,96.25,1,12.85,1,2.75,0.0,59.25,2,21.15,1
981,2003/10/9,64.75,0,95.75,2,13.15,0,2.83,0.0,59.75,2,20.85,1
982,2003/10/10,65.75,0,96.0,2,13.5,0,2.88,0.0,61.75,0,21.4,0
983,2003/10/13,66.0,2,96.0,2,13.85,0,2.85,1.0,62.25,2,21.1,1
984,2003/10/14,64.75,1,96.5,2,13.55,1,2.8,1.0,61.25,1,20.8,1
985,2003/10/15,65.75,0,98.25,0,13.9,0,2.85,0.0,62.0,0,20.95,2
986,2003/10/16,66.0,2,99.0,2,13.85,2,2.85,2.0,61.25,1,21.0,2
987,2003/10/17,64.75,1,99.5,2,13.85,2,2.85,2.0,61.0,2,21.2,2
988,2003/10/20,66.0,0,99.5,2,14.6,0,2.85,2.0,61.25,2,22.0,0
989,2003/10/21,66.0,2,99.25,2,14.35,1,2.83,2.0,61.75,2,23.45,0
990,2003/10/22,64.25,1,98.75,2,13.95,1,2.8,1.0,61.5,2,22.85,1
991,2003/10/23,63.0,1,95.25,1,13.5,1,2.67,1.0,59.5,1,22.2,1
992,2003/10/24,62.5,2,95.5,2,13.7,0,2.7,0.0,58.75,1,21.95,1
993,2003/10/27,62.5,2,97.25,0,13.75,2,2.7,2.0,58.25,2,22.6,0
994,2003/10/28,64.25,0,98.25,0,13.75,2,2.83,0.0,59.75,0,23.1,0
995,2003/10/29,65.0,0,98.25,2,14.25,0,2.88,0.0,59.75,2,23.25,2
996,2003/10/30,64.5,2,98.25,2,14.45,0,2.83,1.0,59.25,2,23.2,2
997,2003/10/31,64.75,2,97.0,1,14.85,0,2.83,2.0,60.0,0,23.25,2
998,2003/11/3,64.75,2,97.5,2,14.9,2,2.83,2.0,61.5,0,23.4,2
999,2003/11/4,64.5,2,99.25,0,15.3,0,2.85,2.0,61.0,2,24.5,0
1000,2003/11/5,64.0,2,100.0,2,15.45,2,2.88,0.0,61.0,2,24.8,0
1001,2003/11/6,62.25,1,99.5,2,14.75,1,2.83,1.0,59.25,1,23.85,1
1002,2003/11/7,62.5,2,99.5,2,15.15,0,2.83,2.0,59.5,2,23.8,2
1003,2003/11/10,61.75,1,98.75,2,14.95,1,2.8,1.0,59.5,2,23.4,1
1004,2003/11/11,61.0,1,98.5,2,14.75,1,2.78,2.0,58.75,1,22.9,1
1005,2003/11/12,60.0,1,97.75,2,14.25,1,2.75,1.0,58.5,2,22.65,1
1006,2003/11/13,61.75,0,99.75,0,14.85,0,2.83,0.0,59.25,0,23.5,0
1007,2003/11/14,62.0,2,99.5,2,14.6,1,2.85,2.0,59.0,2,23.75,0
1008,2003/11/17,60.25,1,97.5,1,14.4,1,2.8,1.0,57.0,1,23.3,1
